timestamp_ms,processing_time_ms
1751306563595,36.3855
1751306563654,58.1850
1751306563682,28.3948
1751306563739,57.2337
1751306563793,53.4180
1751306563827,34.3000
1751306563879,50.9655
1751306563912,34.3367
1751306563948,35.7360
1751306563977,29.3135
1751306564035,57.4361
1751306564068,33.0645
1751306564126,58.3580
1751306564154,28.0292
1751306564208,52.7668
1751306564237,29.2479
1751306564282,45.1289
1751306564311,28.7042
1751306564359,48.2026
1751306564378,18.8559
1751306564423,45.3717
1751306564450,26.5514
1751306564495,44.8799
1751306564531,36.2053
1751306564572,40.9999
1751306564614,41.7892
1751306564652,37.7905
1751306564687,35.0477
1751306564740,53.6210
1751306564774,33.1575
1751306564801,27.4445
1751306564851,50.1196
1751306564900,48.5809
1751306564915,14.8374
1751306564966,49.5522
1751306564993,27.1792
1751306565023,30.0503
1751306565068,44.3510
1751306565091,22.6931
1751306565120,28.0873
1751306565155,36.2804
1751306565219,63.8706
1751306565254,35.3115
1751306565307,52.9257
1751306565353,45.7687
1751306565397,44.1626
1751306565437,39.2828
1751306565464,27.4178
1751306565518,52.9857
1751306565561,43.7156
1751306565600,39.1200
1751306565629,28.7708
1751306565680,50.7844
1751306565721,41.5762
1751306565778,56.7714
1751306565838,59.5709
1751306565889,50.7201
1751306565926,37.1690
1751306565977,50.9257
1751306566013,35.7394
1751306566066,52.6273
1751306566101,34.7605
1751306566155,54.0377
1751306566188,32.9996
1751306566214,26.7140
1751306566266,51.5748
1751306566303,37.0687
1751306566328,24.3557
1751306566373,45.2327
1751306566406,32.9998
1751306566445,39.6018
1751306566484,38.5439
1751306566538,53.4193
1751306566577,39.2798
1751306566607,29.9288
1751306566639,32.0436
1751306566686,47.4606
1751306566721,35.6890
1751306566764,41.7554
1751306566791,26.6189
1751306566845,55.7058
1751306566873,27.7856
1751306566924,50.2814
1751306566955,31.5331
1751306567010,55.0090
1751306567045,34.5193
1751306567093,47.8280
1751306567127,34.0320
1751306567177,49.6678
1751306567212,35.6931
1751306567263,51.0095
1751306567317,53.2124
1751306567351,34.5149
1751306567406,54.3964
1751306567452,45.7851
1751306567494,42.4762
1751306567530,35.6873
1751306567571,40.7574
1751306567595,23.9898
1751306567648,52.8771
1751306567682,34.0051
1751306567730,48.1981
1751306567765,34.8619
1751306567811,46.4953
1751306567845,34.1730
1751306567893,47.8362
1751306567937,44.0068
1751306567965,28.0053
1751306568005,39.3629
1751306568049,44.4819
1751306568084,34.5544
1751306568135,50.9659
1751306568196,60.9322
1751306568244,48.0108
1751306568289,45.0266
1751306568335,45.6383
1751306568381,45.9833
1751306568432,51.0623
1751306568457,25.5829
1751306568508,50.2464
1751306568549,41.3763
1751306568607,57.4690
1751306568648,41.0738
1751306568686,37.9830
1751306568727,40.7715
1751306568776,48.8536
1751306568821,45.3072
1751306568859,38.3556
1751306568907,47.3450
1751306568940,33.3159
1751306568980,39.4681
1751306569012,32.6283
1751306569061,48.6592
1751306569096,35.2256
1751306569141,44.9131
1751306569183,41.9326
1751306569237,53.6662
1751306569263,26.0286
1751306569305,42.3322
1751306569340,35.0704
1751306569386,45.4565
1751306569418,32.4102
1751306569480,61.4926
1751306569536,55.8577
1751306569574,37.5115
1751306569624,49.8998
1751306569651,27.6504
1751306569688,36.4291
1751306569717,29.0440
1751306569769,52.2985
1751306569804,34.6176
1751306569847,42.7044
1751306569875,28.3007
1751306569927,52.2532
1751306569988,60.9799
1751306570027,38.8073
1751306570076,48.3968
1751306570098,22.5287
1751306570138,39.3607
1751306570190,52.6176
1751306570228,38.1107
1751306570265,36.5938
1751306570299,34.0891
1751306570335,35.4941
1751306570368,33.4173
1751306570408,40.2612
1751306570466,57.6756
1751306570507,41.1682
1751306570558,50.3190
1751306570586,27.9202
1751306570632,45.8126
1751306570660,28.1378
1751306570717,56.6218
1751306570766,49.8711
1751306570803,36.4138
1751306570920,117.8138
1751306570971,50.9212
1751306571036,64.7326
1751306571122,86.3684
1751306571162,39.8643
1751306571235,73.1009
1751306571275,39.3337
1751306571319,44.1863
1751306571343,23.9445
1751306571377,33.8382
1751306571431,53.5742
1751306571471,39.8985
1751306571502,31.5078
1751306571545,42.8068
1751306571577,32.4070
1751306571604,25.7746
1751306571625,21.3473
1751306571674,49.1611
1751306571697,23.6947
1751306571754,56.1254
1751306571811,57.6382
1751306571863,51.0069
1751306571900,37.5346
1751306571951,51.0578
1751306572008,56.4431
1751306572037,29.3835
1751306572073,35.3377
1751306572119,46.5429
1751306572177,57.9060
1751306572218,41.1386
1751306572266,48.0585
1751306572287,21.2973
1751306572330,42.6702
1751306572370,40.1485
1751306572402,31.9409
1751306572445,42.7137
1751306572495,50.7404
1751306572526,30.2539
1751306572567,41.7346
1751306572598,30.3493
1751306572650,51.5825
1751306572701,50.7964
1751306572733,32.2375
1751306572766,32.9604
1751306572809,43.1020
1751306572824,15.0807
1751306572872,48.1484
1751306572905,32.9745
1751306572940,34.3727
1751306572992,51.4435
1751306573042,50.5933
1751306573058,16.0744
1751306573104,45.2259
1751306573133,29.0134
1751306573175,41.8595
1751306573214,39.5664
1751306573270,55.6233
1751306573307,36.9378
1751306573358,50.6605
1751306573378,20.6790
1751306573419,41.2836
1751306573452,32.7050
1751306573500,48.4356
1751306573534,33.4324
1751306573577,43.0261
1751306573604,26.8495
1751306573652,48.4477
1751306573685,32.6737
1751306573720,35.0027
1751306573755,35.0659
1751306573803,47.2877
1751306573834,30.9707
1751306573882,47.4658
1751306573915,33.7260
1751306573950,34.2654
1751306573997,48.4040
1751306574031,33.2962
1751306574078,46.7275
1751306574128,50.1547
1751306574162,33.0811
1751306574213,51.0379
1751306574228,16.8173
1751306574274,44.8688
1751306574308,33.7827
1751306574346,38.3934
1751306574402,55.1134
1751306574460,58.6801
1751306574516,55.0684
1751306574554,39.2391
1751306574618,63.6193
1751306574672,53.7455
1751306574712,40.2397
1751306574766,53.7832
1751306574805,39.1782
1751306574861,55.6079
1751306574915,54.4627
1751306574958,42.2023
1751306575001,43.5606
1751306575034,32.9435
1751306575081,46.9679
1751306575122,40.3177
1751306575165,42.9065
1751306575215,50.4880
1751306575250,34.7186
1751306575306,56.1386
1751306575336,29.4142
1751306575387,51.3388
1751306575422,35.7022
1751306575476,53.4699
1751306575533,57.0895
1751306575573,39.6568
1751306575612,38.7907
1751306575654,42.4282
1751306575705,50.6815
1751306575743,38.5357
1751306575779,36.2447
1751306575818,38.4570
1751306575882,63.6081
1751306575926,44.7537
1751306575958,31.9239
1751306575986,27.8105
1751306576010,23.3975
1751306576066,55.6114
1751306576094,28.6844
1751306576136,41.2589
1751306576179,43.7315
1751306576212,32.8379
1751306576260,48.1524
1751306576296,35.2641
1751306576343,47.6961
1751306576383,39.0796
1751306576427,44.7724
1751306576484,56.1266
1751306576519,35.1972
1751306576568,49.1090
1751306576595,27.2619
1751306576638,43.0477
1751306576660,21.3510
1751306576700,40.6340
1751306576748,47.7567
1751306576804,55.7477
1751306576837,33.3501
1751306576889,51.9256
1751306576944,54.0758
1751306576966,22.4885
1751306577010,43.4156
1751306577058,48.1722
1751306577114,56.4075
1751306577167,52.6168
1751306577201,34.4859
1751306577245,43.0114
1751306577290,44.8784
1751306577341,51.8408
1751306577364,22.7595
1751306577399,35.0465
1751306577446,46.9619
1751306577505,58.2222
1751306577564,59.5018
1751306577607,43.2165
1751306577656,48.9905
1751306577682,25.7109
1751306577728,45.9369
1751306577770,41.9147
1751306577822,51.9170
1751306577882,59.9629
1751306577920,37.2922
1751306577981,61.0304
1751306578016,35.3350
1751306578065,48.5508
1751306578104,39.7038
1751306578134,29.2558
1751306578186,51.9389
1751306578224,38.4184
1751306578280,56.0332
1751306578318,37.7417
1751306578373,54.7552
1751306578422,49.6653
1751306578451,29.0429
1751306578500,49.6180
1751306578536,35.8961
1751306578597,60.4208
1751306578651,53.9598
1751306578678,27.0804
1751306578738,59.6821
1751306578768,30.7707
1751306578823,54.1818
1751306578853,29.7742
1751306578885,32.8785
1751306578933,47.2113
1751306578975,42.2350
1751306579006,30.9456
1751306579062,55.8451
1751306579099,37.3826
1751306579148,48.2216
1751306579166,18.3006
1751306579226,59.8982
1751306579260,34.3633
1751306579316,55.1616
1751306579363,47.3795
1751306579412,48.9368
1751306579469,56.7389
1751306579525,55.8381
1751306579557,31.7938
1751306579624,67.1577
1751306579712,88.0256
1751306579783,70.6886
1751306579805,22.6374
1751306579857,51.2264
1751306579912,55.0030
1751306579948,36.2126
1751306580006,57.7755
1751306580055,48.7398
1751306580098,43.0353
1751306580143,45.2921
1751306580176,32.8932
1751306580233,56.5899
1751306580265,32.0392
1751306580320,55.3891
1751306580363,42.9950
1751306580413,50.1679
1751306580472,58.5479
1751306580532,59.8927
1751306580581,48.5617
1751306580637,56.3283
1751306580689,52.3667
1751306580728,38.2444
1751306580769,41.9789
1751306580797,27.8945
1751306580831,33.8810
1751306580882,50.5391
1751306580941,58.6218
1751306580979,38.0444
1751306581031,52.7172
1751306581082,50.1446
1751306581129,47.7047
1751306581195,65.2215
1751306581234,39.4062
1751306581289,54.3761
1751306581334,45.2957
1751306581367,33.2444
1751306581424,56.7994
1751306581484,60.0244
1751306581528,43.2939
1751306581583,55.2209
1751306581615,32.5018
1751306581669,53.9906
1751306581709,39.3447
1751306581741,31.9698
1751306581794,53.6263
1751306581850,55.0479
1751306581890,40.0081
1751306581943,53.3152
1751306581978,34.6988
1751306582034,56.2586
1751306582082,47.8994
1751306582120,38.2822
1751306582175,54.6878
1751306582203,27.5918
1751306582257,55.4437
1751306582287,29.2055
1751306582339,52.3204
1751306582368,29.5055
1751306582418,49.8161
1751306582454,35.3154
1751306582511,57.0629
1751306582549,38.0109
1751306582603,54.4197
1751306582666,62.1916
1751306582714,48.2330
1751306582741,27.4953
1751306582790,47.8643
1751306582823,33.8057
1751306582863,39.3596
1751306582909,46.2502
1751306582967,57.7684
1751306582996,28.7764
1751306583041,45.2277
1751306583065,24.0686
1751306583101,35.2733
1751306583146,45.6700
1751306583199,52.4295
1751306583237,38.6758
1751306583274,36.0924
1751306583302,28.8012
1751306583353,50.1803
1751306583375,21.8403
1751306583423,47.8584
1751306583456,33.2307
1751306583506,49.7691
1751306583546,40.0332
1751306583616,70.2276
1751306583680,63.9434
1751306583733,52.9107
1751306583772,39.2208
1751306583825,52.9389
1751306583855,29.3271
1751306583895,40.6681
1751306583943,47.4533
1751306583981,37.9691
1751306584011,29.8090
1751306584063,52.5333
1751306584095,31.3320
1751306584143,47.8325
1751306584165,21.9773
1751306584212,46.9204
1751306584246,34.1168
1751306584300,53.8324
1751306584339,39.6374
1751306584394,54.6379
1751306584450,55.6267
1751306584485,35.5213
1751306584537,51.6669
1751306584592,54.3737
1751306584632,41.4471
1751306584690,58.0231
1751306584772,81.9422
1751306584853,81.2804
1751306584893,39.2308
1751306584961,68.7020
1751306585016,54.0528
1751306585050,34.7807
1751306585093,42.5657
1751306585139,45.6556
1751306585183,44.0851
1751306585237,53.3529
1751306585276,39.5985
1751306585325,48.4588
1751306585375,50.0268
1751306585409,33.6522
1751306585463,54.6319
1751306585495,31.6439
1751306585544,49.5145
1751306585593,48.1107
1751306585640,46.8462
1751306585681,41.2911
1751306585714,33.1590
1751306585770,56.1112
1751306585799,28.2910
1751306585855,56.2585
1751306585894,38.7722
1751306585947,53.6217
1751306585988,40.1148
1751306586031,43.7005
1751306586085,53.7410
1751306586125,39.6734
1751306586169,44.4712
1751306586200,30.8630
1751306586253,52.7793
1751306586281,27.4955
1751306586332,51.3459
1751306586366,34.2105
1751306586422,55.8240
1751306586477,54.9561
1751306586511,34.0165
1751306586555,43.5692
1751306586602,47.2186
1751306586661,59.4579
1751306586712,50.8998
1751306586746,33.9436
1751306586791,44.2800
1751306586834,43.7044
1751306586891,56.9133
1751306586951,59.6244
1751306586982,31.3264
1751306587033,50.2532
1751306587071,38.1131
1751306587125,53.9091
1751306587154,28.9580
1751306587207,53.4225
1751306587248,40.1208
1751306587294,46.8164
1751306587346,52.1518
1751306587378,31.8261
1751306587439,60.7118
1751306587468,29.4897
1751306587523,54.1210
1751306587567,44.6082
1751306587619,51.7667
1751306587666,46.8164
1751306587699,33.2444
1751306587754,54.5824
1751306587810,55.7507
1751306587846,35.9260
1751306587904,58.2467
1751306587942,38.1088
1751306587985,42.3418
1751306588011,26.3069
1751306588067,56.4551
1751306588090,22.6220
1751306588146,55.3709
1751306588204,58.1001
1751306588247,42.8499
1751306588309,62.4360
1751306588368,59.0337
1751306588409,40.9334
1751306588458,48.3522
1751306588479,21.2822
1751306588520,40.6369
1751306588574,54.2037
1751306588616,42.3003
1751306588651,34.7959
1751306588697,45.4232
1751306588725,28.2753
1751306588777,52.3562
1751306588841,63.6020
1751306588880,38.7670
1751306588924,44.1405
1751306588954,29.5404
1751306589005,51.7422
1751306589064,58.4451
1751306589102,38.4564
1751306589165,62.1489
1751306589200,35.5424
1751306589261,61.2677
1751306589329,67.6938
1751306589391,62.9249
1751306589445,53.4319
1751306589501,55.7281
1751306589559,58.0403
1751306589599,40.3434
1751306589633,33.4919
1751306589686,53.6088
1751306589722,35.9091
1751306589779,56.3750
1751306589811,32.3293
1751306589864,52.6555
1751306589917,52.3889
1751306589953,36.8271
1751306590004,51.0755
1751306590038,33.6833
1751306590089,50.9759
1751306590129,39.6567
1751306590182,53.4528
1751306590242,60.2984
1751306590279,37.0048
1751306590330,49.9000
1751306590364,34.9675
1751306590422,57.3355
1751306590463,41.4043
1751306590515,51.2785
1751306590571,55.9962
1751306590600,28.9508
1751306590648,48.6121
1751306590683,34.9792
1751306590734,51.0223
1751306590772,37.7747
1751306590826,54.0377
1751306590868,41.1435
1751306590916,48.8422
1751306590959,42.3323
1751306590987,28.4618
1751306591038,50.2288
1751306591083,45.1139
1751306591139,55.6727
1751306591180,41.2824
1751306591248,67.9490
1751306591298,50.4301
1751306591336,37.7876
1751306591393,56.4710
1751306591449,56.4863
1751306591482,32.5010
1751306591533,51.4683
1751306591576,42.4941
1751306591625,49.4086
1751306591666,40.3550
1751306591698,32.4165
1751306591751,52.5535
1751306591786,34.8800
1751306591836,50.2747
1751306591891,54.7387
1751306591926,35.4192
1751306591978,51.4520
1751306592015,37.0897
1751306592069,53.9969
1751306592132,63.1466
1751306592162,29.9380
1751306592211,49.0772
1751306592248,36.9191
1751306592300,51.3967
1751306592337,37.1815
1751306592386,48.9009
1751306592443,56.9282
1751306592481,38.1581
1751306592525,43.5109
1751306592581,56.0859
1751306592635,53.8795
1751306592696,60.8866
1751306592751,54.9192
1751306592787,36.4600
1751306592846,58.5709
1751306592874,28.5769
1751306592922,47.2174
1751306592968,47.7268
1751306593017,48.8876
1751306593053,35.2045
1751306593100,46.9562
1751306593135,34.7587
1751306593181,46.8467
1751306593223,41.2224
1751306593250,27.1275
1751306593299,49.5143
1751306593332,32.9096
1751306593370,37.2476
1751306593417,47.1319
1751306593471,53.7512
1751306593522,50.8687
1751306593575,53.5509
1751306593630,55.0942
1751306593654,23.5712
1751306593704,49.7110
1751306593738,33.9069
1751306593793,54.9748
1751306593836,42.8154
1751306593883,47.6180
1751306593925,41.7456
1751306594013,87.5761
1751306594092,78.8553
1751306594150,58.7180
1751306594190,39.6978
1751306594251,61.1579
1751306594281,30.0201
1751306594333,51.7354
1751306594375,41.2074
1751306594425,50.4824
1751306594471,45.9172
1751306594517,45.8650
1751306594582,65.3924
1751306594633,50.0774
1751306594681,48.4074
1751306594734,52.8931
1751306594786,51.3666
1751306594821,34.8987
1751306594877,56.0175
1751306594933,55.8812
1751306594970,36.9102
1751306595026,56.6515
1751306595059,33.0246
1751306595098,39.0608
1751306595122,23.7579
1751306595175,52.2412
1751306595206,31.0479
1751306595258,51.7984
1751306595297,39.4805
1751306595352,54.8155
1751306595406,53.8411
1751306595448,41.9626
1751306595509,60.6248
1751306595539,30.8079
1751306595597,57.1570
1751306595618,21.4540
1751306595663,44.5266
1751306595704,41.3835
1751306595752,47.3774
1751306595792,39.9635
1751306595837,45.3279
1751306595901,63.6768
1751306595937,35.8022
1751306595990,53.5602
1751306596049,58.4357
1751306596142,92.7326
1751306596231,90.4950
1751306596277,45.4691
1751306596313,36.1398
1751306596358,45.3533
1751306596387,28.7174
1751306596428,41.0113
1751306596457,28.4033
1751306596511,53.9909
1751306596554,43.0395
1751306596604,50.1695
1751306596642,37.7420
1751306596691,49.2124
1751306596720,28.6429
1751306596775,55.2330
1751306596812,37.1930
1751306596863,51.2532
1751306596923,59.5276
1751306596975,51.7478
1751306597011,35.7709
1751306597069,57.8915
1751306597113,43.9961
1751306597156,42.7765
1751306597213,57.2687
1751306597246,32.6126
1751306597299,53.1377
1751306597354,54.8988
1751306597390,35.7656
1751306597445,54.9258
1751306597489,44.2523
1751306597547,58.3118
1751306597608,61.1897
1751306597644,35.0757
1751306597706,62.0119
1751306597760,53.9741
1751306597799,39.0391
1751306597852,52.5771
1751306597914,62.7802
1751306597945,30.9563
1751306598000,54.0632
1751306598036,36.8762
1751306598086,49.7221
1751306598142,55.3202
1751306598179,36.9290
1751306598226,47.7956
1751306598250,23.7162
1751306598309,58.4137
1751306598340,31.1137
1751306598391,50.9626
1751306598435,43.7286
1751306598476,41.5533
1751306598529,52.7807
1751306598567,37.4117
1751306598612,45.2107
1751306598639,27.4558
1751306598695,56.1290
1751306598728,32.4976
1751306598781,52.9370
1751306598845,63.4918
1751306598876,31.4628
1751306598928,51.4416
1751306598961,32.9082
1751306599013,52.0954
1751306599035,22.1092
1751306599086,51.2851
1751306599115,29.0262
1751306599174,59.4087
1751306599231,56.3326
1751306599270,39.9672
1751306599325,54.9136
1751306599359,33.9253
1751306599399,39.4602
1751306599425,25.9442
1751306599470,44.8741
1751306599515,45.8145
1751306599582,65.9810
1751306599634,52.2380
1751306599770,135.0518
1751306599804,34.8806
1751306599859,54.6702
1751306599908,48.9742
1751306599971,63.8344
1751306600025,53.1251
1751306600095,64.5307
1751306600132,37.0874
1751306600189,55.9059
1751306600227,39.1072
1751306600270,42.0225
1751306600306,35.9980
1751306600358,52.2724
1751306600394,36.2624
1751306600431,37.0669
1751306600465,34.0653
1751306600505,39.9166
1751306600533,27.9591
1751306600590,56.0456
1751306600615,25.0927
1751306600664,48.9590
1751306600683,19.0738
1751306600731,47.7706
1751306600769,38.7893
1751306600816,46.0553
1751306600837,21.5761
1751306600888,50.9207
1751306600926,37.6019
1751306600977,50.8889
1751306601025,47.9021
1751306601073,47.7788
1751306601126,53.5986
1751306601192,65.7700
1751306601222,29.7583
1751306601272,49.8224
1751306601308,36.3945
1751306601366,57.8001
1751306601422,55.6499
1751306601461,39.3585
1751306601525,63.3701
1751306601545,20.7100
1751306601596,50.3618
1751306601631,34.9868
1751306601679,47.9648
1751306601721,41.7017
1751306601768,47.6823
1751306601825,56.9361
1751306601883,57.7658
1751306601920,37.1650
1751306601972,51.7072
1751306602010,37.4519
1751306602066,56.0090
1751306602102,36.7655
1751306602147,44.0797
1751306602172,25.6079
1751306602224,51.6962
1751306602278,54.1075
1751306602320,42.4505
1751306602377,56.8165
1751306602431,53.9384
1751306602475,44.2797
1751306602523,47.9825
1751306602548,24.2255
1751306602638,90.1111
1751306602710,72.1915
1751306602770,59.8615
1751306602829,58.8318
1751306602891,61.9315
1751306602948,57.3142
1751306602989,40.5611
1751306603020,31.3627
1751306603056,35.1277
1751306603109,53.3461
1751306603168,59.1379
1751306603223,54.6334
1751306603263,39.5563
1751306603314,51.5690
1751306603352,38.0428
1751306603402,49.6477
1751306603455,53.1871
1751306603493,37.6056
1751306603551,57.7281
1751306603590,40.4418
1751306603640,50.2760
1751306603697,56.2765
1751306603724,27.5507
1751306603774,49.5229
1751306603813,39.4121
1751306603867,53.3764
1751306603904,37.4730
1751306603955,50.6394
1751306604009,53.9541
1751306604045,35.5191
1751306604090,45.7539
1751306604114,23.4090
1751306604145,31.0264
1751306604193,47.9100
1751306604249,55.7072
1751306604304,55.4307
1751306604338,33.5996
1751306604389,50.1957
1751306604424,35.2823
1751306604477,53.5177
1751306604517,39.7360
1751306604583,66.0201
1751306604640,56.5395
1751306604699,59.5890
1751306604737,38.2138
1751306604793,54.8214
1751306604830,37.5243
1751306604882,51.9445
1751306604927,44.5823
1751306604974,47.7806
1751306605019,44.2803
1751306605050,30.9480
1751306605109,58.7730
1751306605140,31.3572
1751306605196,55.8661
1751306605239,42.5611
1751306605288,49.0793
1751306605335,47.6992
1751306605366,30.6312
1751306605422,55.8324
1751306605453,31.3812
1751306605510,56.9777
1751306605573,62.0571
1751306605707,133.9173
1751306605744,37.0386
1751306605799,55.0608
1751306605852,53.2221
1751306605917,64.5636
1751306605954,36.7245
1751306605993,39.8421
1751306606054,60.9231
1751306606112,57.4739
1751306606148,36.3497
1751306606207,58.0994
1751306606272,65.2594
1751306606307,34.9384
1751306606361,54.5137
1751306606418,56.8457
1751306606457,39.1295
1751306606510,52.0739
1751306606549,33.0256
1751306606606,57.0638
1751306606664,58.3217
1751306606702,37.8229
1751306606746,43.7414
1751306606801,54.9794
1751306606839,37.8795
1751306606875,36.4425
1751306606926,51.0508
1751306606981,55.1311
1751306607010,29.4188
1751306607063,52.9254
1751306607104,40.2293
1751306607146,42.5575
1751306607204,57.2748
1751306607236,32.2899
1751306607291,55.4623
1751306607321,29.5588
1751306607375,53.4976
1751306607405,30.4680
1751306607452,46.5388
1751306607473,21.1500
1751306607520,46.5839
1751306607557,37.3619
1751306607615,57.4884
1751306607656,40.7833
1751306607698,42.8008
1751306607742,43.0144
1751306607787,45.3791
1751306607844,56.6751
1751306607873,29.6629
1751306607924,50.6687
1751306607961,37.2992
1751306608010,48.1327
1751306608069,59.0839
1751306608108,39.2541
1751306608167,58.9788
1751306608215,47.3690
1751306608261,46.2626
1751306608309,48.1854
1751306608339,30.1742
1751306608389,49.8126
1751306608428,38.6345
1751306608484,56.9479
1751306608526,41.8732
1751306608581,54.8755
1751306608627,46.4590
1751306608660,32.8787
1751306608712,52.0059
1751306608747,34.9845
1751306608799,52.0224
1751306608863,63.1776
1751306608898,34.9828
1751306608942,43.9970
1751306608970,28.6716
1751306609015,44.6016
1751306609043,28.0341
1751306609102,58.4430
1751306609132,29.9584
1751306609185,52.9102
1751306609237,52.4385
1751306609276,38.9619
1751306609330,53.7026
1751306609361,30.7726
1751306609408,46.8994
1751306609444,36.0892
1751306609481,36.7308
1751306609513,32.3447
1751306609573,59.1068
1751306609620,48.2384
1751306609672,51.0477
1751306609733,60.9755
1751306609771,38.6226
1751306609819,47.5715
1751306609878,59.1666
1751306609915,37.0903
1751306609961,45.7956
1751306610026,64.6160
1751306610061,35.0066
1751306610126,65.3796
1751306610173,47.1388
1751306610226,52.7671
1751306610282,55.8967
1751306610341,58.6443
1751306610401,59.4906
1751306610438,37.3869
1751306610493,55.0921
1751306610525,31.9022
1751306610576,51.4693
1751306610635,58.3867
1751306610671,36.2713
1751306610727,55.5462
1751306610757,29.8400
1751306610811,54.4106
1751306610849,37.5658
1751306610918,69.1497
1751306610974,56.3149
1751306611017,42.0919
1751306611062,45.5744
1751306611119,57.0506
1751306611155,35.9545
1751306611213,57.7241
1751306611264,50.7913
1751306611301,37.1299
1751306611359,57.8256
1751306611389,29.6991
1751306611445,56.2267
1751306611485,40.0931
1751306611532,46.9238
1751306611606,73.3926
1751306611630,24.2780
1751306611683,52.5523
1751306611717,34.8871
1751306611760,43.0123
1751306611802,42.5166
1751306611850,47.3854
1751306611910,60.0879
1751306611953,43.2292
1751306612003,50.0426
1751306612060,57.1025
1751306612102,41.3361
1751306612156,54.4247
1751306612200,43.5857
1751306612240,39.8453
1751306612294,54.6019
1751306612345,50.8699
1751306612381,35.2242
1751306612436,55.0329
1751306612464,28.0270
1751306612517,53.5955
1751306612546,28.8968
1751306612609,63.1238
1751306612644,34.7773
1751306612697,52.3545
1751306612757,59.9993
1751306612786,29.1099
1751306612844,57.6803
1751306612871,27.0656
1751306612925,54.6704
1751306612976,50.0257
1751306613021,45.2889
1751306613068,47.3472
1751306613097,28.2729
1751306613136,38.9287
1751306613180,44.8146
1751306613235,54.5015
1751306613282,46.5834
1751306613326,44.6678
1751306613389,62.5592
1751306613429,40.0645
1751306613483,53.8917
1751306613520,37.2394
1751306613571,51.0256
1751306613636,64.4749
1751306613678,41.6745
1751306613724,46.1919
1751306613775,51.4312
1751306613813,37.3336
1751306613867,53.9349
1751306613926,59.7429
1751306613960,33.4513
1751306614013,52.9196
1751306614052,39.1103
1751306614108,55.3538
1751306614157,49.0786
1751306614183,26.6540
1751306614235,51.3465
1751306614271,36.2590
1751306614326,54.6419
1751306614360,34.0109
1751306614407,47.2163
1751306614457,50.1552
1751306614497,39.4226
1751306614549,51.9663
1751306614595,45.9968
1751306614704,109.3655
1751306614768,64.4522
1751306614801,33.0970
1751306614852,49.6391
1751306614893,41.5117
1751306614940,46.9297
1751306614980,39.8769
1751306615035,55.6011
1751306615092,57.1616
1751306615127,34.3776
1751306615186,58.5928
1751306615222,36.5237
1751306615278,55.9754
1751306615335,57.0024
1751306615374,38.4945
1751306615421,47.0372
1751306615448,27.4302
1751306615498,49.4401
1751306615540,41.7058
1751306615591,51.2599
1751306615633,41.6927
1751306615685,52.2475
1751306615730,45.0741
1751306615760,30.0932
1751306615816,56.0074
1751306615845,28.9340
1751306615894,48.3881
1751306615921,27.3453
1751306615960,38.4407
1751306615988,28.5080
1751306616033,44.3808
1751306616080,47.5552
1751306616113,32.9679
1751306616167,53.2592
1751306616227,59.6782
1751306616282,55.0624
1751306616332,49.8833
1751306616376,43.9132
1751306616425,49.6132
1751306616455,29.3831
1751306616492,36.9101
1751306616544,52.4538
1751306616611,66.7309
1751306616672,60.5399
1751306616718,45.5685
1751306616763,44.7351
1751306616823,60.6248
1751306616859,35.4618
1751306616913,53.6456
1751306616957,43.9526
1751306617004,47.7573
1751306617063,58.2728
1751306617121,58.3174
1751306617158,37.1288
1751306617216,57.8754
1751306617245,29.0276
1751306617296,50.8437
1751306617343,47.1734
1751306617392,48.7847
1751306617449,57.4735
1751306617483,33.8407
1751306617540,56.7089
1751306617604,64.3856
1751306617647,42.2425
1751306617702,55.3838
1751306617740,38.2442
1751306617782,41.2366
1751306617809,27.3089
1751306617858,48.5653
1751306617910,51.8874
1751306617954,43.9565
1751306618011,57.5210
1751306618127,115.3171
1751306618181,54.0871
1751306618245,63.9803
1751306618267,21.9079
1751306618316,49.1395
1751306618351,35.5551
1751306618398,46.4970
1751306618433,35.6363
1751306618483,50.0501
1751306618538,53.6681
1751306618579,42.3576
1751306618627,46.9527
1751306618655,28.8890
1751306618698,42.1075
1751306618726,27.9047
1751306618782,56.5128
1751306618812,29.5224
1751306618864,52.6870
1751306618894,29.3193
1751306618933,39.5317
1751306618962,28.8136
1751306619012,49.8575
1751306619070,58.0081
1751306619100,29.5350
1751306619160,60.4035
1751306619192,31.8695
1751306619242,49.6986
1751306619277,34.7564
1751306619335,58.4157
1751306619388,53.1742
1751306619424,35.8154
1751306619471,46.0528
1751306619501,30.5363
1751306619560,58.9426
1751306619611,50.4086
1751306619665,53.9388
1751306619723,58.6264
1751306619774,50.1381
1751306619817,43.5365
1751306619868,50.8724
1751306619898,30.1105
1751306619954,56.3538
1751306619977,23.6317
1751306620026,48.9730
1751306620086,58.3985
1751306620124,38.6478
1751306620175,51.1922
1751306620210,35.3524
1751306620264,53.7202
1751306620322,57.0350
1751306620358,36.6527
1751306620411,53.3027
1751306620445,33.8013
1751306620493,47.7029
1751306620531,38.2728
1751306620578,46.7466
1751306620601,23.0346
1751306620658,56.7632
1751306620695,37.7052
1751306620743,46.6688
1751306620778,35.6853
1751306620813,34.3863
1751306620847,34.5821
1751306620901,53.2312
1751306620943,42.0894
1751306620979,36.1508
1751306620999,19.9680
1751306621030,30.4433
1751306621058,28.0891
1751306621081,22.6316
